LATITUDE,LONGITUDE,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOWFALL
44.117,-77.533,TRENTON A,1997-03,1997,3,-2.306451612903226,108.3,64.1
44.117,-77.533,TRENTON A,1997-04,1997,4,5.13,34.6,4.6
44.117,-77.533,TRENTON A,1997-05,1997,5,9.625806451612902,72.3,0.0
44.119,-77.528,TRENTON A,1997-06,1997,6,19.01333333333333,115.5,0.0
44.119,-77.528,TRENTON A,1997-07,1997,7,19.96451612903226,55.3,0.0
44.117,-77.533,TRENTON A,1997-08,1997,8,18.17333333333333,102.6,0.0
44.117,-77.533,TRENTON A,1997-09,1997,9,14.326666666666666,147.9,0.0
44.117,-77.533,TRENTON A,1997-10,1997,10,8.219354838709677,50.1,1.6
44.117,-77.533,TRENTON A,1997-11,1997,11,1.6733333333333331,82.5,24.2
44.117,-77.533,TRENTON A,1997-12,1997,12,-2.2838709677419358,27.7,14.4
44.117,-77.533,TRENTON A,1998-01,1998,1,-4.2290322580645165,132.6,50.4
44.117,-77.533,TRENTON A,1998-02,1998,2,-1.9071428571428573,44.1,18.8
44.117,-77.533,TRENTON A,1998-03,1998,3,0.8935483870967742,107.4,30.8
44.117,-77.533,TRENTON A,1998-04,1998,4,7.77,44.3,0.0
44.117,-77.533,TRENTON A,1998-05,1998,5,16.261290322580646,80.8,0.0
44.119,-77.528,TRENTON A,1998-06,1998,6,18.50333333333333,174.8,0.0
44.117,-77.533,TRENTON A,1998-07,1998,7,20.461290322580645,52.9,0.0
44.117,-77.533,TRENTON A,1998-08,1998,8,20.38387096774193,93.6,0.0
44.117,-77.533,TRENTON A,1998-09,1998,9,16.053333333333335,54.3,0.0
44.117,-77.533,TRENTON A,1998-10,1998,10,9.751612903225809,39.8,0.0
44.117,-77.533,TRENTON A,1998-11,1998,11,3.6066666666666665,54.7,5.8
44.117,-77.533,TRENTON A,1998-12,1998,12,0.0354838709677419,44.4,12.6
44.117,-77.533,TRENTON A,1999-01,1999,1,-7.787096774193548,122.6,113.9
44.117,-77.533,TRENTON A,1999-02,1999,2,-2.7607142857142857,29.2,2.2
44.117,-77.533,TRENTON A,1999-03,1999,3,-1.4548387096774194,66.4,41.0
44.117,-77.533,TRENTON A,1999-04,1999,4,7.32,41.9,0.0
44.117,-77.533,TRENTON A,1999-05,1999,5,14.67741935483871,40.7,0.0
44.117,-77.533,TRENTON A,1999-06,1999,6,19.48,60.7,0.0
44.117,-77.533,TRENTON A,1999-07,1999,7,22.151612903225807,103.4,0.0
44.117,-77.533,TRENTON A,1999-08,1999,8,18.712903225806453,49.4,0.0
44.117,-77.533,TRENTON A,1999-09,1999,9,16.866666666666667,77.1,0.0
44.117,-77.533,TRENTON A,1999-10,1999,10,8.0,77.4,2.8
44.117,-77.533,TRENTON A,1999-11,1999,11,5.1,114.2,2.2
44.117,-77.533,TRENTON A,1999-12,1999,12,-2.1161290322580646,58.2,20.1
44.117,-77.533,TRENTON A,2000-01,2000,1,-6.9,45.4,16.3
44.117,-77.533,TRENTON A,2000-02,2000,2,-4.572413793103448,48.5,32.4
44.117,-77.533,TRENTON A,2000-03,2000,3,2.7096774193548385,36.2,12.8
44.117,-77.533,TRENTON A,2000-04,2000,4,5.49,103.3,9.0
44.117,-77.533,TRENTON A,2000-05,2000,5,13.070967741935483,86.6,0.0
44.117,-77.533,TRENTON A,2000-06,2000,6,16.68,188.0,0.0
44.117,-77.533,TRENTON A,2000-07,2000,7,19.080645161290324,118.0,0.0
44.117,-77.533,TRENTON A,2000-08,2000,8,19.032258064516128,107.2,0.0
44.117,-77.533,TRENTON A,2000-09,2000,9,14.39,84.8,0.0
44.117,-77.533,TRENTON A,2000-10,2000,10,9.17741935483871,39.3,0.0
44.117,-77.533,TRENTON A,2000-11,2000,11,2.513333333333333,100.8,11.0
44.117,-77.533,TRENTON A,2000-12,2000,12,-8.587096774193549,94.6,73.6
44.117,-77.533,TRENTON A,2001-01,2001,1,-5.964516129032258,47.4,51.7
44.117,-77.533,TRENTON A,2001-02,2001,2,-5.421428571428572,75.0,37.7
44.117,-77.533,TRENTON A,2001-03,2001,3,-1.8806451612903223,50.1,33.5
44.117,-77.533,TRENTON A,2001-04,2001,4,7.13,10.6,0.2
44.117,-77.533,TRENTON A,2001-05,2001,5,14.05483870967742,44.6,0.0
44.117,-77.533,TRENTON A,2001-06,2001,6,18.50333333333333,76.6,0.0
44.117,-77.533,TRENTON A,2001-07,2001,7,19.874193548387098,11.0,0.0
44.117,-77.533,TRENTON A,2001-08,2001,8,21.474193548387092,63.1,0.0
44.117,-77.533,TRENTON A,2001-09,2001,9,15.703333333333331,92.0,0.0
44.117,-77.533,TRENTON A,2001-10,2001,10,10.03225806451613,91.6,0.0
44.117,-77.533,TRENTON A,2001-11,2001,11,5.706666666666667,76.0,0.0
44.117,-77.533,TRENTON A,2001-12,2001,12,0.267741935483871,64.7,39.0
44.117,-77.533,TRENTON A,2002-01,2002,1,-1.903225806451613,45.2,43.2
44.117,-77.533,TRENTON A,2002-02,2002,2,-2.992857142857143,47.0,21.8
44.117,-77.533,TRENTON A,2002-03,2002,3,0.0,82.0,39.0
44.117,-77.533,TRENTON A,2002-04,2002,4,6.97,113.8,13.2
44.117,-77.533,TRENTON A,2002-05,2002,5,10.470967741935484,119.7,0.2
44.117,-77.533,TRENTON A,2002-06,2002,6,18.003333333333334,95.0,0.0
44.117,-77.533,TRENTON A,2002-07,2002,7,22.08387096774193,116.2,0.0
44.117,-77.533,TRENTON A,2002-08,2002,8,20.80322580645161,42.8,0.0
44.117,-77.533,TRENTON A,2002-09,2002,9,17.863333333333333,58.6,0.0
44.117,-77.533,TRENTON A,2002-10,2002,10,7.761290322580645,72.8,0.0
44.117,-77.533,TRENTON A,2002-11,2002,11,2.3433333333333333,70.0,23.2
44.117,-77.533,TRENTON A,2002-12,2002,12,-2.774193548387097,24.2,12.4
44.117,-77.533,TRENTON A,2003-01,2003,1,-10.548387096774194,40.8,63.6
44.117,-77.533,TRENTON A,2003-02,2003,2,-9.096428571428572,63.5,39.2
44.117,-77.533,TRENTON A,2003-03,2003,3,-2.183870967741936,64.2,25.4
44.117,-77.533,TRENTON A,2003-04,2003,4,4.213333333333333,56.3,32.0
44.117,-77.533,TRENTON A,2003-05,2003,5,12.46774193548387,127.2,0.0
44.117,-77.533,TRENTON A,2003-06,2003,6,17.82,104.2,0.0
44.117,-77.533,TRENTON A,2003-07,2003,7,20.503225806451614,81.6,0.0
44.117,-77.533,TRENTON A,2003-08,2003,8,20.848387096774196,36.0,0.0
44.117,-77.533,TRENTON A,2003-09,2003,9,16.643333333333334,122.0,0.0
44.117,-77.533,TRENTON A,2003-10,2003,10,8.025806451612903,98.4,0.0
44.117,-77.533,TRENTON A,2003-11,2003,11,4.043333333333333,133.6,2.8
44.117,-77.533,TRENTON A,2003-12,2003,12,-1.8741935483870968,86.3,18.0
44.117,-77.533,TRENTON A,2004-01,2004,1,-12.174193548387096,53.6,64.2
44.117,-77.533,TRENTON A,2004-02,2004,2,-5.317241379310345,28.8,29.0
44.117,-77.533,TRENTON A,2004-03,2004,3,1.6225806451612903,47.2,13.0
44.117,-77.533,TRENTON A,2004-04,2004,4,6.363333333333333,109.4,1.6
44.117,-77.533,TRENTON A,2004-05,2004,5,12.774193548387096,100.4,0.0
44.117,-77.533,TRENTON A,2004-06,2004,6,16.586666666666666,54.2,0.0
44.117,-77.533,TRENTON A,2004-07,2004,7,19.983870967741936,229.8,0.0
44.117,-77.533,TRENTON A,2004-08,2004,8,18.732258064516127,34.8,0.0
44.117,-77.533,TRENTON A,2004-09,2004,9,16.766666666666666,116.0,0.0
44.117,-77.533,TRENTON A,2004-10,2004,10,9.316129032258065,61.2,0.0
44.117,-77.533,TRENTON A,2004-11,2004,11,3.743333333333333,97.4,0.4
44.117,-77.533,TRENTON A,2004-12,2004,12,-3.925806451612903,134.6,41.0
44.117,-77.533,TRENTON A,2005-01,2005,1,-8.567741935483872,52.2,33.5
44.117,-77.533,TRENTON A,2005-02,2005,2,-5.4,69.0,38.0
44.117,-77.533,TRENTON A,2005-03,2005,3,-1.8806451612903223,25.6,16.4
44.117,-77.533,TRENTON A,2005-04,2005,4,6.926666666666667,104.2,8.8
44.117,-77.533,TRENTON A,2005-05,2005,5,11.187096774193549,21.2,0.0
44.117,-77.533,TRENTON A,2005-06,2005,6,20.916666666666668,55.0,0.0
44.117,-77.533,TRENTON A,2005-07,2005,7,22.864516129032257,50.2,0.0
44.117,-77.533,TRENTON A,2005-08,2005,8,21.30967741935484,97.0,0.0
44.117,-77.533,TRENTON A,2005-09,2005,9,17.24,90.8,0.0
44.117,-77.533,TRENTON A,2005-10,2005,10,9.870967741935484,96.9,0.0
44.117,-77.533,TRENTON A,2005-11,2005,11,4.176666666666667,115.8,13.8
44.117,-77.533,TRENTON A,2005-12,2005,12,-4.503225806451613,64.1,47.4
44.117,-77.533,TRENTON A,2006-01,2006,1,-1.7741935483870968,95.7,7.8
44.117,-77.533,TRENTON A,2006-02,2006,2,-4.964285714285714,57.1,30.2
44.117,-77.533,TRENTON A,2006-03,2006,3,0.2354838709677419,42.8,0.4
44.117,-77.533,TRENTON A,2006-04,2006,4,7.503333333333333,77.2,0.0
44.117,-77.533,TRENTON A,2006-05,2006,5,13.829032258064515,105.4,0.0
44.117,-77.533,TRENTON A,2006-06,2006,6,18.89666666666667,90.8,0.0
44.117,-77.533,TRENTON A,2006-07,2006,7,22.241935483870968,65.1,0.0
44.117,-77.533,TRENTON A,2006-08,2006,8,20.29032258064516,19.0,0.0
44.117,-77.533,TRENTON A,2006-09,2006,9,14.683333333333334,117.5,0.0
44.117,-77.533,TRENTON A,2006-10,2006,10,8.093548387096774,223.3,2.0
44.117,-77.533,TRENTON A,2006-11,2006,11,4.976666666666667,95.2,0.0
44.117,-77.533,TRENTON A,2006-12,2006,12,1.467741935483871,108.2,15.8
44.117,-77.533,TRENTON A,2007-01,2007,1,-4.435483870967742,54.5,29.3
44.117,-77.533,TRENTON A,2007-02,2007,2,-9.325,26.5,49.4
44.117,-77.533,TRENTON A,2007-03,2007,3,-0.9516129032258064,39.6,19.4
44.117,-77.533,TRENTON A,2007-04,2007,4,5.706666666666667,79.8,4.4
44.117,-77.533,TRENTON A,2007-05,2007,5,12.709677419354838,73.2,0.0
44.117,-77.533,TRENTON A,2007-06,2007,6,19.293333333333333,37.9,0.0
44.117,-77.533,TRENTON A,2007-07,2007,7,19.65806451612903,81.9,0.0
44.117,-77.533,TRENTON A,2007-08,2007,8,20.616129032258065,28.5,0.0
44.117,-77.533,TRENTON A,2007-09,2007,9,16.706666666666667,22.2,0.0
44.117,-77.533,TRENTON A,2007-10,2007,10,12.229032258064516,62.8,0.0
44.117,-77.533,TRENTON A,2007-11,2007,11,1.8633333333333333,87.5,4.6
44.117,-77.533,TRENTON A,2007-12,2007,12,-4.667741935483871,103.4,53.4
44.117,-77.533,TRENTON A,2008-01,2008,1,-3.445161290322581,60.8,47.4
44.117,-77.533,TRENTON A,2008-02,2008,2,-6.36551724137931,118.3,91.7
44.117,-77.533,TRENTON A,2008-03,2008,3,-3.4290322580645163,107.1,73.5
44.117,-77.533,TRENTON A,2008-04,2008,4,8.463333333333333,78.8,0.2
44.117,-77.533,TRENTON A,2008-05,2008,5,11.541935483870969,115.1,0.0
44.117,-77.533,TRENTON A,2008-06,2008,6,19.223333333333333,82.5,0.0
44.117,-77.533,TRENTON A,2008-07,2008,7,20.596774193548388,101.7,0.0
44.117,-77.533,TRENTON A,2008-08,2008,8,19.12903225806452,112.4,0.0
44.117,-77.533,TRENTON A,2008-09,2008,9,15.876666666666669,74.9,0.0
44.117,-77.533,TRENTON A,2008-10,2008,10,8.251612903225807,92.7,0.0
44.117,-77.533,TRENTON A,2008-11,2008,11,2.466666666666667,79.2,8.7
44.117,-77.533,TRENTON A,2008-12,2008,12,-3.6903225806451614,113.9,70.2
44.117,-77.533,TRENTON A,2009-01,2009,1,-9.96774193548387,77.4,92.8
44.117,-77.533,TRENTON A,2009-02,2009,2,-4.864285714285714,61.4,11.0
44.117,-77.533,TRENTON A,2009-03,2009,3,0.0451612903225806,51.6,0.4
44.117,-77.533,TRENTON A,2009-04,2009,4,7.123333333333333,139.1,6.5
44.117,-77.533,TRENTON A,2009-05,2009,5,12.290322580645162,104.9,0.0
44.117,-77.533,TRENTON A,2009-06,2009,6,17.346666666666668,44.6,0.0
44.117,-77.533,TRENTON A,2009-07,2009,7,19.232258064516127,107.3,0.0
44.117,-77.533,TRENTON A,2009-08,2009,8,19.970967741935485,76.6,0.0
44.117,-77.533,TRENTON A,2009-09,2009,9,15.386666666666668,102.0,0.0
44.117,-77.533,TRENTON A,2009-10,2009,10,7.880645161290323,106.3,0.0
44.117,-77.533,TRENTON A,2009-11,2009,11,5.083333333333333,58.6,0.0
44.117,-77.533,TRENTON A,2009-12,2009,12,-3.7838709677419353,120.3,45.9
44.117,-77.533,TRENTON A,2010-01,2010,1,-5.664516129032258,70.6,13.8
44.117,-77.533,TRENTON A,2010-02,2010,2,-3.4107142857142856,40.1,34.1
44.117,-77.533,TRENTON A,2010-03,2010,3,3.870967741935484,41.8,0.0
44.117,-77.533,TRENTON A,2010-04,2010,4,9.9,27.4,1.0
44.117,-77.533,TRENTON A,2010-05,2010,5,15.496774193548386,53.9,0.0
44.117,-77.533,TRENTON A,2010-06,2010,6,18.586666666666662,151.2,0.0
44.117,-77.533,TRENTON A,2010-07,2010,7,22.767741935483876,71.0,0.0
44.117,-77.533,TRENTON A,2010-08,2010,8,20.825806451612905,46.2,0.0
44.117,-77.533,TRENTON A,2010-09,2010,9,15.79,96.1,0.0
44.117,-77.533,TRENTON A,2010-10,2010,10,9.44516129032258,51.6,0.0
44.117,-77.533,TRENTON A,2010-11,2010,11,3.4066666666666667,112.3,2.2
44.117,-77.533,TRENTON A,2010-12,2010,12,-4.170967741935484,92.8,27.0
44.117,-77.533,TRENTON A,2011-01,2011,1,-9.051612903225806,56.8,61.0
44.117,-77.533,TRENTON A,2011-02,2011,2,-5.978571428571429,56.1,40.8
44.117,-77.533,TRENTON A,2011-03,2011,3,-0.2612903225806451,112.3,22.6
44.117,-77.533,TRENTON A,2011-04,2011,4,6.6433333333333335,125.3,0.0
44.117,-77.533,TRENTON A,2011-05,2011,5,14.17741935483871,100.2,0.0
44.117,-77.533,TRENTON A,2011-06,2011,6,18.813333333333333,80.0,0.0
44.117,-77.533,TRENTON A,2011-07,2011,7,22.58387096774193,131.0,0.0
44.117,-77.533,TRENTON A,2011-08,2011,8,20.31290322580645,111.7,0.0
44.117,-77.533,TRENTON A,2011-09,2011,9,16.72,92.7,0.0
44.117,-77.533,TRENTON A,2011-10,2011,10,10.00967741935484,65.2,0.0
44.117,-77.533,TRENTON A,2011-11,2011,11,5.473333333333334,98.0,1.4
44.117,-77.533,TRENTON A,2011-12,2011,12,-0.4548387096774193,86.6,4.7
44.117,-77.533,TRENTON A,2012-01,2012,1,-3.303225806451613,87.6,26.0
44.117,-77.533,TRENTON A,2012-02,2012,2,-1.3827586206896552,40.4,29.9
44.117,-77.533,TRENTON A,2012-03,2012,3,5.241935483870968,47.3,4.2
44.117,-77.533,TRENTON A,2012-04,2012,4,6.583333333333333,45.9,0.4
44.117,-77.533,TRENTON A,2012-05,2012,5,15.69032258064516,37.8,0.4
44.117,-77.533,TRENTON A,2012-06,2012,6,19.406666666666663,102.1,0.0
44.117,-77.533,TRENTON A,2012-07,2012,7,22.596774193548388,71.2,0.0
44.117,-77.533,TRENTON A,2012-08,2012,8,20.587096774193547,48.0,0.0
44.117,-77.533,TRENTON A,2012-09,2012,9,15.216666666666669,195.6,0.0
44.117,-77.533,TRENTON A,2012-10,2012,10,10.319354838709678,106.6,0.0
44.117,-77.533,TRENTON A,2012-11,2012,11,2.3566666666666665,16.0,0.6
44.117,-77.533,TRENTON A,2012-12,2012,12,-0.7129032258064516,111.0,56.4
44.117,-77.533,TRENTON A,2013-01,2013,1,-4.087096774193548,70.0,14.6
44.117,-77.533,TRENTON A,2013-02,2013,2,-6.053571428571429,99.9,72.7
44.117,-77.533,TRENTON A,2013-03,2013,3,-0.0516129032258064,27.3,0.0
44.117,-77.533,TRENTON A,2013-04,2013,4,5.8,84.7,0.2
44.117,-77.533,TRENTON A,2013-05,2013,5,14.235483870967744,70.4,0.4
44.117,-77.533,TRENTON A,2013-06,2013,6,17.82,86.0,0.0
44.117,-77.533,TRENTON A,2013-07,2013,7,21.848387096774196,35.2,0.0
44.117,-77.533,TRENTON A,2013-08,2013,8,19.39677419354839,87.7,0.0
44.117,-77.533,TRENTON A,2013-09,2013,9,14.88,88.6,0.0
44.117,-77.533,TRENTON A,2013-10,2013,10,10.37741935483871,108.4,0.0
44.117,-77.533,TRENTON A,2013-11,2013,11,1.31,65.0,15.4
44.117,-77.533,TRENTON A,2013-12,2013,12,-5.858064516129033,78.6,41.8
44.117,-77.533,TRENTON A,2014-01,2014,1,-9.041935483870969,86.5,64.5
44.117,-77.533,TRENTON A,2014-02,2014,2,-8.996428571428572,79.4,47.0
44.117,-77.533,TRENTON A,2014-03,2014,3,-5.287096774193548,48.4,34.8
44.117,-77.533,TRENTON A,2014-04,2014,4,5.786666666666667,129.5,0.0
44.117,-77.533,TRENTON A,2014-05,2014,5,13.87741935483871,104.2,0.0
44.117,-77.533,TRENTON A,2014-06,2014,6,18.716666666666665,136.2,0.0
44.117,-77.533,TRENTON A,2014-07,2014,7,19.493548387096773,88.3,0.0
44.117,-77.533,TRENTON A,2014-08,2014,8,19.248387096774195,61.4,0.0
44.117,-77.533,TRENTON A,2014-09,2014,9,15.756666666666666,51.8,0.0
44.117,-77.533,TRENTON A,2014-10,2014,10,10.932258064516128,91.4,0.0
44.117,-77.533,TRENTON A,2014-11,2014,11,2.31,50.5,19.3
44.117,-77.533,TRENTON A,2014-12,2014,12,-1.2225806451612904,25.3,6.8
44.117,-77.533,TRENTON A,2015-01,2015,1,-8.761290322580646,47.4,26.0
44.117,-77.533,TRENTON A,2015-02,2015,2,-13.753571428571428,73.3,86.4
44.117,-77.533,TRENTON A,2015-03,2015,3,-3.170967741935484,32.0,13.4
44.117,-77.533,TRENTON A,2015-04,2015,4,6.886666666666667,75.5,0.6
44.117,-77.533,TRENTON A,2015-05,2015,5,15.161290322580646,40.8,0.0
44.117,-77.533,TRENTON A,2015-06,2015,6,16.903333333333332,156.9,0.0
44.117,-77.533,TRENTON A,2015-07,2015,7,20.53548387096774,40.2,0.0
44.117,-77.533,TRENTON A,2015-08,2015,8,20.058064516129036,122.8,0.0
44.117,-77.533,TRENTON A,2015-09,2015,9,18.133333333333333,85.3,0.0
44.117,-77.533,TRENTON A,2015-10,2015,10,8.76774193548387,109.7,0.0
44.117,-77.533,TRENTON A,2015-11,2015,11,5.766666666666667,34.1,1.6
44.117,-77.533,TRENTON A,2015-12,2015,12,3.7903225806451615,72.1,16.8
44.117,-77.533,TRENTON A,2016-01,2016,1,-4.829032258064516,66.7,35.2
44.117,-77.533,TRENTON A,2016-02,2016,2,-4.344827586206897,95.9,36.4
44.117,-77.533,TRENTON A,2016-03,2016,3,1.5806451612903225,100.8,5.1
44.117,-77.533,TRENTON A,2016-04,2016,4,4.623333333333333,35.6,17.7
44.117,-77.533,TRENTON A,2016-05,2016,5,13.938709677419356,24.2,0.0
44.117,-77.533,TRENTON A,2016-06,2016,6,18.36,48.6,0.0
44.117,-77.533,TRENTON A,2016-07,2016,7,22.232258064516127,32.8,0.0
44.117,-77.533,TRENTON A,2016-08,2016,8,22.538709677419355,95.3,0.0
44.117,-77.533,TRENTON A,2016-09,2016,9,17.296666666666667,42.7,0.0
44.117,-77.533,TRENTON A,2016-10,2016,10,10.006451612903223,93.4,3.2
44.117,-77.533,TRENTON A,2016-11,2016,11,4.523333333333333,49.4,8.4
44.117,-77.533,TRENTON A,2016-12,2016,12,-2.074193548387097,81.7,44.5
44.117,-77.533,TRENTON A,2017-01,2017,1,-2.47741935483871,87.3,27.9
44.117,-77.533,TRENTON A,2017-02,2017,2,-2.0142857142857142,77.1,32.9
44.117,-77.533,TRENTON A,2017-03,2017,3,-2.212903225806452,74.9,17.4
44.117,-77.533,TRENTON A,2017-04,2017,4,8.473333333333333,112.9,1.4
44.117,-77.533,TRENTON A,2017-05,2017,5,12.338709677419354,247.0,0.0
44.117,-77.533,TRENTON A,2017-06,2017,6,17.726666666666667,136.0,0.0
44.117,-77.533,TRENTON A,2017-07,2017,7,20.474193548387092,54.1,0.0
44.117,-77.533,TRENTON A,2017-08,2017,8,19.241935483870968,66.1,0.0
44.117,-77.533,TRENTON A,2017-09,2017,9,17.393333333333334,54.1,0.0
44.117,-77.533,TRENTON A,2017-10,2017,10,12.306451612903226,145.7,0.0
44.117,-77.533,TRENTON A,2017-11,2017,11,2.35,85.5,2.0
44.117,-77.533,TRENTON A,2017-12,2017,12,-7.306451612903226,59.8,48.1
44.117,-77.533,TRENTON A,2018-01,2018,1,-7.087096774193548,93.1,48.3
44.117,-77.533,TRENTON A,2018-02,2018,2,-3.192857142857143,84.6,46.5
44.117,-77.533,TRENTON A,2018-03,2018,3,0.2032258064516129,42.9,15.4
44.117,-77.533,TRENTON A,2018-04,2018,4,3.526666666666667,167.1,45.7
44.117,-77.533,TRENTON A,2018-05,2018,5,15.51,31.4,0.0
44.117,-77.533,TRENTON A,2018-06,2018,6,17.579310344827586,100.9,0.0
44.117,-77.533,TRENTON A,2018-07,2018,7,22.155172413793103,26.1,0.0
44.117,-77.533,TRENTON A,2018-08,2018,8,21.646153846153847,86.0,0.0
44.117,-77.533,TRENTON A,2018-09,2018,9,17.313793103448276,82.1,0.0
44.117,-77.533,TRENTON A,2018-10,2018,10,7.951612903225806,74.6,4.0
44.117,-77.533,TRENTON A,2018-11,2018,11,0.6482758620689655,108.9,21.3
44.117,-77.533,TRENTON A,2018-12,2018,12,-2.0516129032258066,83.1,8.8
44.117,-77.533,TRENTON A,2019-01,2019,1,-8.070967741935483,86.4,53.3
44.117,-77.533,TRENTON A,2019-02,2019,2,-5.175,76.6,42.1
44.117,-77.533,TRENTON A,2019-03,2019,3,-2.2451612903225806,86.4,25.8
44.117,-77.533,TRENTON A,2019-04,2019,4,6.08,91.1,0.2
44.117,-77.533,TRENTON A,2019-05,2019,5,11.6,131.2,0.0
44.117,-77.533,TRENTON A,2019-06,2019,6,17.593333333333334,64.2,0.0
44.117,-77.533,TRENTON A,2019-07,2019,7,22.225806451612904,33.2,0.0
44.117,-77.533,TRENTON A,2019-08,2019,8,19.74516129032258,43.8,0.0
44.117,-77.533,TRENTON A,2019-09,2019,9,15.776666666666667,65.0,0.0
44.117,-77.533,TRENTON A,2019-10,2019,10,10.029032258064516,154.2,0.0
44.117,-77.533,TRENTON A,2019-11,2019,11,-0.0966666666666666,50.4,23.0
44.117,-77.533,TRENTON A,2019-12,2019,12,-2.870967741935484,90.2,32.4
44.117,-77.533,TRENTON A,2020-01,2020,1,-3.2096774193548385,126.6,36.8
44.117,-77.533,TRENTON A,2020-02,2020,2,-4.113793103448276,72.9,59.5
44.117,-77.533,TRENTON A,2020-03,2020,3,2.1580645161290324,89.2,3.8
44.117,-77.533,TRENTON A,2020-04,2020,4,5.333333333333333,102.0,3.4
44.117,-77.533,TRENTON A,2020-05,2020,5,11.887096774193548,42.6,0.2
44.117,-77.533,TRENTON A,2020-06,2020,6,19.2,31.4,0.0
44.117,-77.533,TRENTON A,2021-06,2021,6,18.7,0.0,0.0
44.117,-77.533,TRENTON A,2021-09,2021,9,19.35,54.2,0.0
44.119,-77.528,TRENTON A,2021-12,2021,12,-4.9,0.8,0.6
44.119,-77.528,TRENTON A,2022-01,2022,1,-11.376923076923076,48.6,62.2
44.119,-77.528,TRENTON A,2022-02,2022,2,-6.207142857142857,100.0,28.2
44.119,-77.528,TRENTON A,2022-03,2022,3,0.332258064516129,57.4,23.1
44.119,-77.528,TRENTON A,2022-04,2022,4,6.35,64.2,3.6
44.119,-77.528,TRENTON A,2022-05,2022,5,14.980645161290322,53.4,0.0
44.119,-77.528,TRENTON A,2022-06,2022,6,18.05333333333333,83.0,0.0
44.119,-77.528,TRENTON A,2022-07,2022,7,20.92903225806452,76.1,0.0
44.119,-77.528,TRENTON A,2022-08,2022,8,21.60322580645161,73.6,0.0
44.119,-77.528,TRENTON A,2022-09,2022,9,16.046666666666667,41.0,0.0
44.119,-77.528,TRENTON A,2022-10,2022,10,9.34516129032258,68.0,0.0
44.119,-77.528,TRENTON A,2022-11,2022,11,4.25,87.4,17.9
44.119,-77.528,TRENTON A,2022-12,2022,12,-0.9580645161290322,129.2,42.2
44.119,-77.528,TRENTON A,2023-01,2023,1,-2.9483870967741934,82.0,46.8
44.119,-77.528,TRENTON A,2023-02,2023,2,-3.8,74.8,39.5
44.119,-77.528,TRENTON A,2023-03,2023,3,-0.0129032258064516,102.2,41.9
44.119,-77.528,TRENTON A,2023-04,2023,4,8.35,116.6,0.0
44.119,-77.528,TRENTON A,2023-05,2023,5,12.25483870967742,45.6,0.0
44.119,-77.528,TRENTON A,2023-06,2023,6,18.856666666666666,82.8,0.0
44.119,-77.528,TRENTON A,2023-07,2023,7,21.48064516129032,125.0,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1976-01,1976,1,-11.803225806451612,83.9,72.7
44.367,-78.3,PETERBOROUGH TRENT U,1976-02,1976,2,-4.196551724137931,81.8,42.6
44.367,-78.3,PETERBOROUGH TRENT U,1976-03,1976,3,-1.5,139.4,64.2
44.367,-78.3,PETERBOROUGH TRENT U,1976-04,1976,4,7.633333333333334,40.2,9.2
44.367,-78.3,PETERBOROUGH TRENT U,1976-05,1976,5,10.561290322580644,94.8,9.6
44.367,-78.3,PETERBOROUGH TRENT U,1976-06,1976,6,18.82,106.5,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1976-07,1976,7,19.025806451612905,52.8,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1976-08,1976,8,18.29032258064516,54.6,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1976-09,1976,9,13.903333333333334,69.7,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1976-10,1976,10,5.574193548387097,64.6,27.4
44.367,-78.3,PETERBOROUGH TRENT U,1976-11,1976,11,-0.5566666666666666,34.2,19.3
44.367,-78.3,PETERBOROUGH TRENT U,1976-12,1976,12,-10.0,39.4,29.2
44.367,-78.3,PETERBOROUGH TRENT U,1977-01,1977,1,-12.629032258064516,47.6,47.6
44.367,-78.3,PETERBOROUGH TRENT U,1977-02,1977,2,-7.235714285714286,44.3,28.3
44.367,-78.3,PETERBOROUGH TRENT U,1977-03,1977,3,1.6483870967741936,80.0,25.6
44.367,-78.3,PETERBOROUGH TRENT U,1977-04,1977,4,7.536666666666667,48.0,4.5
44.367,-78.3,PETERBOROUGH TRENT U,1977-05,1977,5,14.780645161290323,42.9,4.3
44.367,-78.3,PETERBOROUGH TRENT U,1977-06,1977,6,16.376666666666665,81.5,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1977-07,1977,7,20.5,59.6,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1977-08,1977,8,18.096774193548388,134.5,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1977-09,1977,9,14.583333333333334,82.0,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1977-10,1977,10,7.467741935483871,57.0,0.0
44.367,-78.3,PETERBOROUGH TRENT U,1977-11,1977,11,3.026666666666667,114.2,27.7
44.367,-78.3,PETERBOROUGH TRENT U,1977-12,1977,12,-6.245161290322581,125.9,97.0
